leaf,s
MESH:D003665,2.9520000000000004
MESH:D003668,3.3616000000000006
MESH:D003677,3.3616
MESH:D003680,5.5440000000000005
MESH:D003681,4.904000000000001
MESH:D003693,6.05088
MESH:D003699,5.7232
MESH:D003704,4.904000000000001
MESH:D003711,2.4400000000000004
MESH:D003715,6.881600000000001
MESH:D003719,4.9232000000000005
MESH:D003728,5.313600000000001
MESH:D003731,3.3616
MESH:D003741,2.952
MESH:D003744,4.938560000000001
MESH:D003750,4.9232000000000005
MESH:D003751,4.923200000000001
MESH:D003763,2.952
MESH:D003769,3.3616000000000006
MESH:D003773,3.3616000000000006
MESH:D003784,3.3616000000000006
MESH:D003788,2.952
MESH:D003789,3.3616000000000006
MESH:D003790,5.313600000000001
MESH:D003803,6.347584000000001
MESH:D003805,4.9232000000000005
MESH:D003807,2.952
MESH:D003809,3.3616000000000006
MESH:D003811,4.9232000000000005
MESH:D003859,2.952
MESH:D003865,3.3616
MESH:D003866,2.952
MESH:D003872,2.9520000000000004
MESH:D003873,4.161600000000001
MESH:D003874,5.704000000000001
MESH:D003875,5.313600000000001
MESH:D003876,8.065600000000002
MESH:D003877,4.161600000000001
MESH:D003881,5.544000000000001
MESH:D003882,6.85088
MESH:D003884,6.056000000000001
MESH:D003914,5.9536
MESH:D003919,8.226880000000001
MESH:D003920,4.392
MESH:D003921,4.5136
MESH:D003922,5.9536
MESH:D003923,4.610880000000001
MESH:D003924,4.5136
MESH:D003925,6.1532800000000005
MESH:D003926,4.610880000000001
MESH:D003928,7.996480000000003
MESH:D003929,6.562880000000001
MESH:D003930,7.465024000000001
MESH:D003963,4.463424000000001
MESH:D003965,4.104000000000001
MESH:D003966,5.3136
MESH:D003967,3.3616000000000006
MESH:D003968,3.6892800000000006
MESH:D003969,10.520640000000004
MESH:D003970,4.9232000000000005
MESH:D004011,3.689280000000001
MESH:D004022,7.284800000000001
MESH:D004030,5.723200000000001
MESH:D004057,4.8016000000000005
MESH:D004062,11.599680000000006
MESH:D004065,3.8800000000000003
MESH:D004066,1.8
MESH:D004067,3.88
MESH:D004108,2.952
MESH:D004154,4.328911360000001
MESH:D004165,4.161139200000001
MESH:D004169,3.6892800000000006
MESH:D004172,5.25088
MESH:D004184,7.284800000000002
MESH:D004194,2.9520000000000004
MESH:D004195,2.4400000000000004
MESH:D004198,3.3616
MESH:D004200,3.3616
MESH:D004204,3.88
MESH:D004211,4.961600000000001
MESH:D004213,2.4400000000000004
MESH:D004216,5.903424000000001
MESH:D004238,3.6892800000000006
MESH:D004239,5.903424000000001
MESH:D004240,5.313600000000001
MESH:D004241,5.25088
MESH:D004244,4.283200000000001
MESH:D004266,2.952
MESH:D004283,2.4400000000000004
MESH:D004310,6.378560000000001
MESH:D004313,6.363200000000001
MESH:D004314,9.052480000000001
MESH:D004320,4.161139200000001
MESH:D004332,4.392
MESH:D004342,2.952
MESH:D004368,2.952
MESH:D004370,8.539200000000003
MESH:D004374,4.9232000000000005
MESH:D004377,5.250880000000001
MESH:D004378,3.3616
MESH:D004379,6.378560000000001
MESH:D004380,4.489280000000001
MESH:D004381,4.841280000000001
MESH:D004382,5.129280000000001
MESH:D004383,4.8016000000000005
MESH:D004387,9.417024000000001
MESH:D004392,5.832
MESH:D004393,9.647424000000003
MESH:D004401,5.338165760000002
MESH:D004402,8.948800000000002
MESH:D004403,4.1616
MESH:D004404,7.8032
MESH:D004405,7.018560000000001
MESH:D004406,4.904
MESH:D004407,3.6892800000000006
MESH:D004408,4.42656
MESH:D004409,8.5456
MESH:D004410,6.640704000000001
MESH:D004411,7.527283200000001
MESH:D004412,6.132800000000001
MESH:D004413,3.3616000000000006
MESH:D004414,8.296000000000001
MESH:D004415,3.3616000000000006
MESH:D004416,6.056000000000001
MESH:D004417,4.904
MESH:D004418,6.8752
MESH:D004420,3.6892800000000006
MESH:D004421,5.435200000000001
MESH:D004422,7.9056000000000015
MESH:D004426,2.9520000000000004
MESH:D004427,2.4400000000000004
MESH:D004428,5.313600000000001
MESH:D004433,5.825600000000001
MESH:D004437,4.9232000000000005
MESH:D004438,6.753600000000001
MESH:D004443,3.6892800000000006
MESH:D004444,6.4656
MESH:D004445,7.105600000000003
MESH:D004451,3.689280000000001
MESH:D004454,5.4227072000000005
MESH:D004457,3.9514240000000007
MESH:D004461,5.25088
MESH:D004473,7.905600000000001
MESH:D004474,5.313600000000001
MESH:D004476,6.753600000000002
MESH:D004478,4.9232000000000005
MESH:D004479,5.544000000000001
MESH:D004480,4.283200000000001
MESH:D004482,5.313600000000001
MESH:D004483,2.952
MESH:D004485,4.161600000000001
MESH:D004487,2.9520000000000004
MESH:D004488,2.952
MESH:D004489,5.3136
MESH:D004535,10.907200000000001
MESH:D004541,4.9232000000000005
MESH:D004556,2.4400000000000004
MESH:D004604,3.3616
MESH:D004605,7.855424000000001
MESH:D004612,5.25088
MESH:D004613,9.076800000000002
MESH:D004614,3.689280000000001
MESH:D004617,3.3616
MESH:D004618,3.6892800000000006
MESH:D004619,6.4656
MESH:D004620,3.6892800000000006
MESH:D004630,3.3616
MESH:D004646,2.9520000000000004
MESH:D004652,4.841280000000001
MESH:D004653,4.5136
MESH:D004654,9.993935360000004
MESH:D004660,5.953600000000001
MESH:D004670,10.009295360000003
MESH:D004671,10.261619200000004
MESH:D004672,10.649295360000002
MESH:D004673,9.174080000000002
MESH:D004674,10.649295360000002
MESH:D004675,11.761615360000006
MESH:D004677,6.235200000000001
MESH:D004678,3.3616000000000006
MESH:D004679,6.593600000000001
MESH:D004681,7.284800000000001
MESH:D004682,5.641280000000001
MESH:D004683,13.820480000000005
MESH:D004684,8.339264000000004
MESH:D004685,12.056384000000001
MESH:D004687,4.923200000000001
MESH:D004688,4.904000000000001
MESH:D004692,3.6892800000000006
MESH:D004694,4.938560000000001
MESH:D004695,3.3616
MESH:D004696,2.952
MESH:D004697,6.472
MESH:D004698,7.617600000000001
MESH:D004700,1.8
MESH:D004701,3.88
MESH:D004714,4.61088
MESH:D004715,4.5136
MESH:D004716,7.284800000000001
MESH:D004719,3.3616
MESH:D004749,3.6892800000000006
MESH:D004751,4.1616
MESH:D004753,6.313024000000001
MESH:D004756,3.6892800000000006
MESH:D004760,4.1616
MESH:D004761,7.018560000000001
MESH:D004767,5.129280000000001
MESH:D004769,3.6892800000000006
MESH:D004774,2.952
MESH:D004775,6.337600000000002
MESH:D004802,3.3616
MESH:D004803,12.340800000000005
MESH:D004806,5.282624000000001
MESH:D004810,5.64128
MESH:D004814,4.104000000000001
MESH:D004818,2.952
MESH:D004819,9.209295360000002
MESH:D004820,6.7536000000000005
MESH:D004823,4.0016
MESH:D004826,5.025600000000001
MESH:D004827,3.3616000000000006
MESH:D004828,3.689280000000001
MESH:D004829,3.689280000000001
MESH:D004830,3.9514240000000003
MESH:D004831,4.751424000000001
MESH:D004832,4.751424000000001
MESH:D004833,4.751424000000001
MESH:D004834,6.050880000000001
MESH:D004839,2.9520000000000004
MESH:D004842,7.336000000000002
MESH:D004844,6.984000000000001
MESH:D004859,6.856000000000001
MESH:D004863,6.050419200000001
MESH:D004881,3.3616000000000006
MESH:D004884,3.3616000000000006
MESH:D004886,6.875200000000001
MESH:D004887,4.841280000000001
MESH:D004889,4.8016000000000005
MESH:D004890,4.904
MESH:D004891,11.797824000000004
MESH:D004892,5.723200000000001
MESH:D004893,7.924800000000001
MESH:D004894,7.387200000000002
MESH:D004899,7.681600000000001
MESH:D004915,6.378560000000001
MESH:D004916,3.3616
MESH:D004919,2.952
MESH:D004927,3.9514240000000007
MESH:D004931,5.348160000000001
MESH:D004932,4.8016000000000005
MESH:D004933,5.5440000000000005
MESH:D004934,6.056000000000001
MESH:D004935,2.952
MESH:D004936,5.25088
MESH:D004937,5.953600000000002
MESH:D004938,6.7536000000000005
MESH:D004939,4.392
MESH:D004940,3.3616
MESH:D004941,4.1616
MESH:D004942,6.921280000000001
MESH:D004948,4.795200000000001
MESH:D005058,3.3616
MESH:D005067,2.952
MESH:D005076,2.9520000000000004
MESH:D005077,7.9056000000000015
MESH:D005084,2.952
MESH:D005094,2.952
MESH:D005096,3.3616
MESH:D005097,10.928448000000005
MESH:D005099,4.795200000000001
MESH:D005117,5.313600000000001
MESH:D005119,3.88
MESH:D005124,3.8800000000000003
MESH:D005126,6.2812800000000015
MESH:D005128,1.8
MESH:D005129,6.2812800000000015
MESH:D005130,5.832000000000001
MESH:D005131,5.211200000000001
MESH:D005132,3.8800000000000003
MESH:D005134,3.88
MESH:D005141,2.4400000000000004
MESH:D005142,6.344000000000001
MESH:D005146,2.952
MESH:D005148,2.9520000000000004
MESH:D005150,4.904
MESH:D005151,3.8736000000000006
MESH:D005153,3.3616000000000006
MESH:D005155,4.392000000000001
MESH:D005156,4.5136
MESH:D005157,4.283200000000001
MESH:D005158,5.825600000000001
MESH:D005162,2.952
MESH:D005166,6.7536000000000005
MESH:D005168,6.7536000000000005
MESH:D005171,6.7536000000000005
MESH:D005173,6.7536000000000005
MESH:D005175,6.7536000000000005
MESH:D005177,6.7536000000000005
MESH:D005183,2.9520000000000004
MESH:D005184,4.610880000000001
MESH:D005185,8.308800000000003
MESH:D005198,7.631680000000001
MESH:D005199,9.276480000000003
MESH:D005203,7.3052800000000016
MESH:D005207,4.283200000000001
MESH:D005208,2.4400000000000004
MESH:D005211,5.953600000000001
MESH:D005213,5.7232
MESH:D005218,3.3616000000000006
MESH:D005221,2.9520000000000004
MESH:D005222,3.3616000000000006
MESH:D005234,2.952
MESH:D005235,6.378560000000001
MESH:D005236,10.774080000000003
MESH:D005242,3.6892800000000006
MESH:D005244,3.6892800000000006
MESH:D005254,5.313600000000001
MESH:D005258,6.587200000000002
MESH:D005261,2.4400000000000004
MESH:D005262,2.9520000000000004
MESH:D005264,3.7520000000000007
MESH:D005265,5.025600000000001
MESH:D005266,4.5136
MESH:D005271,4.923200000000001
MESH:D005311,6.875200000000002
MESH:D005313,5.313600000000001
MESH:D005315,4.392
MESH:D005316,2.9520000000000004
MESH:D005317,6.4656
MESH:D005320,11.676480000000002
MESH:D005322,3.6892800000000006
MESH:D005327,5.25088
MESH:D005329,2.952
MESH:D005330,4.923200000000001
MESH:D005331,4.923200000000001
MESH:D005334,3.3616000000000006
MESH:D005335,3.6892800000000006
MESH:D005348,3.3616000000000006
MESH:D005350,4.938560000000001
MESH:D005351,6.8752
MESH:D005352,3.3616000000000006
MESH:D005354,6.05088
MESH:D005355,2.9520000000000004
MESH:D005356,6.056000000000001
MESH:D005357,4.923200000000001
MESH:D005358,4.938560000000001
MESH:D005359,4.938560000000001
MESH:D005368,4.161139200000001
MESH:D005383,2.9520000000000004
MESH:D005391,2.952
MESH:D005393,2.4400000000000004
MESH:D005401,3.9514240000000007
MESH:D005402,2.952
MESH:D005409,2.9520000000000004
MESH:D005413,6.050419200000001
MESH:D005414,3.3616000000000006
MESH:D005458,2.9520000000000004
MESH:D005483,3.3616000000000006
MESH:D005489,9.876800000000003
MESH:D005490,2.4400000000000004
MESH:D005491,4.392
MESH:D005494,4.161139200000001
MESH:D005497,4.104000000000001
MESH:D005499,3.3616000000000006
MESH:D005512,3.3616000000000006
MESH:D005517,2.9520000000000004
MESH:D005530,2.4400000000000004
MESH:D005531,2.9520000000000004
MESH:D005532,5.641280000000001
MESH:D005533,4.104000000000001
MESH:D005534,3.8800000000000003
MESH:D005535,4.8016000000000005
MESH:D005536,4.8016000000000005
MESH:D005543,2.9520000000000004
MESH:D005547,2.4400000000000004
MESH:D005548,2.9520000000000004
MESH:D005549,4.904
MESH:D005585,5.3136
MESH:D005586,5.313600000000001
MESH:D005588,3.6892800000000006
MESH:D005596,2.952
MESH:D005597,2.952
MESH:D005598,2.952
MESH:D005599,2.952
MESH:D005600,10.275904000000004
MESH:D005611,9.680960000000002
MESH:D005621,8.948800000000002
MESH:D005627,3.24
MESH:D005633,4.688704
MESH:D005642,4.923200000000001
MESH:D005645,8.202304000000002
MESH:D005660,5.5440000000000005
MESH:D005667,8.124480000000002
MESH:D005671,4.9232000000000005
MESH:D005674,3.9514240000000003
MESH:D005683,3.3616000000000006
MESH:D005687,5.578560000000001
MESH:D005693,7.300160000000001
MESH:D005705,2.9520000000000004
MESH:D005706,5.723200000000001
MESH:D005715,2.952
MESH:D005729,5.353280000000001
MESH:D005733,8.033702400000003
MESH:D005734,3.3616000000000006
MESH:D005736,12.779584000000007
MESH:D005738,3.9514240000000007
MESH:D005739,2.9520000000000004
MESH:D005747,4.5136
MESH:D005756,4.1616
MESH:D005757,4.329280000000001
MESH:D005758,4.329280000000001
MESH:D005759,2.952
MESH:D005761,5.903424000000001
MESH:D005764,5.348160000000001
MESH:D005767,2.4400000000000004
MESH:D005770,4.904
MESH:D005776,8.033702400000003
MESH:D005831,4.392
MESH:D005832,3.7520000000000002
MESH:D005833,7.336
MESH:D005834,7.336
MESH:D005847,3.3616
MESH:D005862,4.541248000000001
MESH:D005870,4.9232000000000005
MESH:D005871,4.5136
MESH:D005873,5.723200000000001
MESH:D005877,7.855424000000001
MESH:D005878,4.610880000000001
MESH:D005879,9.0576
MESH:D005882,3.3616
MESH:D005884,7.515200000000003
MESH:D005885,3.951424000000001
MESH:D005886,3.951424000000001
MESH:D005887,6.363200000000001
MESH:D005888,4.841280000000001
MESH:D005889,4.489280000000001
MESH:D005891,4.8016000000000005
MESH:D005892,7.530560000000003
MESH:D005896,5.641280000000001
MESH:D005901,2.952
MESH:D005902,3.3616
MESH:D005909,5.226099200000001
MESH:D005910,5.353280000000001
MESH:D005911,2.9520000000000004
MESH:D005918,3.3616
MESH:D005921,4.836160000000001
MESH:D005922,6.558784
MESH:D005923,4.868928
MESH:D005925,4.656591360000001
MESH:D005926,6.235200000000001
MESH:D005928,3.3616
MESH:D005929,3.6892800000000006
MESH:D005935,7.749440000000001
MESH:D005953,4.688704
MESH:D005955,7.6124800000000015
MESH:D006008,4.610880000000001
MESH:D006009,8.280128000000001
MESH:D006010,4.688704
MESH:D006011,4.688704
MESH:D006012,4.688704
MESH:D006013,4.688704
MESH:D006014,8.349760000000002
MESH:D006015,6.05088
MESH:D006029,6.747200000000002
MESH:D006030,9.711680000000001
MESH:D006042,2.952
MESH:D006043,3.3616
MESH:D006044,3.3616
MESH:D006045,3.3616
MESH:D006053,8.486720000000002
MESH:D006058,2.4400000000000004
MESH:D006059,6.868800000000002
MESH:D006060,8.856640000000002
MESH:D006061,7.295040000000001
MESH:D006069,8.386624000000001
MESH:D006073,9.627200000000002
MESH:D006083,3.3616000000000006
MESH:D006086,2.4400000000000004
MESH:D006099,6.056000000000001
MESH:D006100,10.748224000000002
MESH:D006101,9.979200000000004
MESH:D006102,9.380160000000002
MESH:D006103,3.5920000000000005
MESH:D006104,5.844800000000001
MESH:D006105,9.236800000000002
MESH:D006106,11.529280000000002
MESH:D006111,7.656000000000002
MESH:D006130,2.9520000000000004
MESH:D006175,4.5136
MESH:D006177,3.3616000000000006
MESH:D006188,4.328911360000001
MESH:D006192,3.9514240000000007
MESH:D006201,2.9520000000000004
MESH:D006209,3.3616000000000006
MESH:D006210,5.988160000000001
MESH:D006211,8.1936
MESH:D006212,4.42656
MESH:D006215,2.9520000000000004
MESH:D006222,2.4400000000000004
MESH:D006223,5.704000000000001
MESH:D006226,2.4400000000000004
MESH:D006227,2.9520000000000004
MESH:D006228,5.641280000000001
MESH:D006229,2.9520000000000004
MESH:D006230,2.4400000000000004
MESH:D006232,4.161139200000001
MESH:D006250,10.906944000000005
MESH:D006255,7.094080000000001
MESH:D006258,2.952
MESH:D006259,3.5920000000000005
MESH:D006261,4.283200000000001
MESH:D006311,5.825600000000001
MESH:D006312,5.528384000000001
MESH:D006313,8.412019200000001
MESH:D006314,5.528384000000001
MESH:D006315,5.528384000000001
MESH:D006316,5.528384000000001
MESH:D006317,5.422707200000001
MESH:D006319,5.528384000000001
MESH:D006322,4.392000000000001
MESH:D006323,2.952
MESH:D006327,5.313600000000001
MESH:D006330,4.904000000000001
MESH:D006331,2.4400000000000004
MESH:D006332,4.904
MESH:D006333,2.952
MESH:D006335,2.9520000000000004
MESH:D006337,2.9520000000000004
MESH:D006338,4.904000000000001
MESH:D006341,2.952
MESH:D006342,3.3616
MESH:D006343,4.9232000000000005
MESH:D006344,4.938560000000001
MESH:D006345,4.938560000000001
MESH:D006349,2.952
MESH:D006356,3.3616000000000006
MESH:D006357,6.690880000000002
MESH:D006359,2.952
MESH:D006362,6.4656
MESH:D006373,2.952
MESH:D006374,4.904000000000001
MESH:D006390,3.6892800000000006
MESH:D006391,3.3616
MESH:D006392,7.2848000000000015
MESH:D006393,3.3616
MESH:D006394,4.8016000000000005
MESH:D006395,4.904
MESH:D006396,6.875200000000001
MESH:D006398,5.9536
MESH:D006399,4.61088
MESH:D006402,2.4400000000000004
MESH:D006406,3.3616000000000006
MESH:D006407,9.743680000000003
MESH:D006408,9.743680000000003
MESH:D006409,4.61088
MESH:D006417,6.747200000000001
MESH:D006423,6.050880000000001
MESH:D006425,1.8
MESH:D006429,4.283200000000001
MESH:D006431,3.3616000000000006
MESH:D006432,6.050880000000001
MESH:D006445,6.4656
MESH:D006450,6.172480000000001
MESH:D006453,4.392
MESH:D006456,6.397760000000002
MESH:D006457,5.1292800000000005
MESH:D006461,2.9520000000000004
MESH:D006463,9.149760000000002
MESH:D006465,4.904
MESH:D006467,6.7536000000000005
MESH:D006468,5.3136
MESH:D006469,6.344
MESH:D006470,2.9520000000000004
MESH:D006471,4.904
MESH:D006472,6.344000000000001
MESH:D006473,8.822080000000001
MESH:D006474,2.9520000000000004
MESH:D006475,9.467200000000002
MESH:D006478,4.489280000000001
MESH:D006479,7.0416
MESH:D006480,5.1292800000000005
MESH:D006481,7.681600000000001
MESH:D006482,3.3616
MESH:D006483,8.386624000000003
MESH:D006484,5.3136
MESH:D006486,3.6892800000000006
MESH:D006491,4.904000000000001
MESH:D006501,7.284800000000001
MESH:D006502,5.641280000000001
MESH:D006504,4.392
MESH:D006505,2.952
MESH:D006506,6.875200000000001
MESH:D006509,9.052480000000001
MESH:D006519,6.378560000000001
MESH:D006520,5.192
MESH:D006521,5.7232
MESH:D006522,8.233280000000002
MESH:D006524,5.953600000000001
MESH:D006525,4.904000000000001
MESH:D006526,9.052480000000001
MESH:D006527,12.737600000000004
MESH:D006528,7.284800000000002
MESH:D006529,4.904
MESH:D006530,6.337600000000002
MESH:D006547,2.952
MESH:D006548,3.6892800000000006
MESH:D006549,5.641280000000001
MESH:D006550,3.689280000000001
MESH:D006551,3.9514240000000003
MESH:D006552,3.689280000000001
MESH:D006553,3.3616000000000006
MESH:D006554,5.64128
MESH:D006555,3.689280000000001
MESH:D006556,4.098880000000001
MESH:D006557,4.9611392
MESH:D006558,13.898304000000003
MESH:D006559,5.313600000000001
MESH:D006560,8.124480000000002
MESH:D006561,6.363200000000001
MESH:D006562,3.9514240000000007
MESH:D006563,6.8752
MESH:D006566,3.3616000000000006
MESH:D006606,3.3616000000000006
MESH:D006607,4.489280000000001
MESH:D006610,3.88
MESH:D006616,4.9232000000000005
MESH:D006617,4.904000000000001
MESH:D006618,7.387200000000003
MESH:D006619,2.952
MESH:D006620,5.032
MESH:D006623,10.409280000000003
MESH:D006627,6.465600000000001
MESH:D006628,5.313600000000001
MESH:D006646,5.3136
MESH:D006660,3.3616
MESH:D006677,2.952
MESH:D006679,9.885504000000003
MESH:D006685,8.008000000000001
MESH:D006689,5.844800000000001
MESH:D006691,5.641280000000001
MESH:D006712,13.605184000000005
MESH:D006725,4.161139200000001
MESH:D006726,6.056
MESH:D006732,6.1532800000000005
MESH:D006734,2.4400000000000004
MESH:D006800,5.313600000000001
MESH:D006810,3.7520000000000007
MESH:D006816,12.418880000000005
MESH:D006819,5.762880000000002
MESH:D006828,5.610304000000001
MESH:D006831,3.3616
MESH:D006832,4.104000000000001
MESH:D006833,2.9520000000000004
MESH:D006837,4.1616
MESH:D006848,4.0016
MESH:D006849,3.3616000000000006
MESH:D006850,3.689280000000001
MESH:D006869,4.795200000000001
MESH:D006871,6.984000000000002
MESH:D006872,2.9520000000000004
MESH:D006876,2.9520000000000004
MESH:D006925,3.6892800000000006
MESH:D006929,3.3616000000000006
MESH:D006930,4.42656
MESH:D006932,2.9520000000000004
MESH:D006933,4.5136
MESH:D006934,4.161600000000001
MESH:D006935,3.3616000000000006
MESH:D006936,2.952
MESH:D006937,3.9514240000000007
MESH:D006938,7.202880000000002
MESH:D006939,5.57856
MESH:D006940,2.952
MESH:D006941,4.42656
MESH:D006942,6.344000000000001
MESH:D006943,3.3616
MESH:D006944,4.688704000000001
MESH:D006945,3.3616000000000006
MESH:D006946,3.3616
MESH:D006947,3.3616
MESH:D006948,5.435200000000001
MESH:D006949,3.6892800000000006
MESH:D006950,6.690880000000002
MESH:D006951,3.9514240000000007
MESH:D006952,7.202880000000002
MESH:D006953,8.002880000000001
MESH:D006954,8.002880000000001
MESH:D006955,3.3616
MESH:D006956,2.952
MESH:D006957,5.9536
MESH:D006958,6.984
MESH:D006959,4.795200000000001
MESH:D006960,8.119360000000002
MESH:D006961,2.952
MESH:D006962,3.3616
MESH:D006963,3.3616000000000006
MESH:D006964,4.841280000000001
MESH:D006965,2.9520000000000004
MESH:D006966,4.873024000000001
MESH:D006967,2.4400000000000004
MESH:D006968,2.9520000000000004
MESH:D006969,2.9520000000000004
MESH:D006970,5.098304000000001
MESH:D006971,3.3616
MESH:D006972,5.988160000000001
MESH:D006973,2.952
MESH:D006974,3.3616
MESH:D006975,2.952
MESH:D006976,4.904000000000001
MESH:D006977,6.747200000000001
MESH:D006978,6.397760000000002
MESH:D006980,2.952
MESH:D006981,2.952
MESH:D006983,3.3616000000000006
MESH:D006984,2.952
MESH:D006985,4.904
MESH:D006986,2.9520000000000004
MESH:D006987,4.42656
MESH:D006988,5.665600000000001
MESH:D006994,3.3616000000000006
MESH:D006995,5.840704000000001
MESH:D006996,4.161600000000001
MESH:D006998,2.952
MESH:D007000,4.950848000000001
MESH:D007003,3.3616
MESH:D007006,2.952
MESH:D007007,3.3616000000000006
MESH:D007008,3.3616
MESH:D007009,6.050880000000001
MESH:D007010,3.3616
MESH:D007011,2.952
MESH:D007012,5.762880000000001
MESH:D007014,4.610880000000001
MESH:D007015,9.871680000000001
MESH:D007018,4.841280000000001
MESH:D007019,3.3616000000000006
MESH:D007020,6.7536000000000005
MESH:D007021,7.848000000000001
MESH:D007022,2.952
MESH:D007024,7.387200000000001
MESH:D007027,3.3616000000000006
MESH:D007029,6.640704000000001
MESH:D007035,3.3616000000000006
MESH:D007037,2.952
MESH:D007039,3.3616000000000006
MESH:D007040,5.313600000000001
MESH:D007046,3.3616
MESH:D007049,3.3616
MESH:D007057,6.344000000000001
MESH:D007077,3.3616
MESH:D007078,6.378560000000001
MESH:D007079,5.129280000000001
MESH:D007088,4.42656
MESH:D007102,4.104000000000001
MESH:D007105,2.9520000000000004
MESH:D007119,5.313600000000001
MESH:D007153,2.4400000000000004
MESH:D007154,1.8
MESH:D007160,2.4400000000000004
MESH:D007161,12.750400000000004
MESH:D007169,7.428160000000001
MESH:D007172,6.343999999999999
MESH:D007174,2.4400000000000004
MESH:D007177,6.793280000000001
MESH:D007184,8.7056
MESH:D007222,4.392
MESH:D007228,2.9520000000000004
MESH:D007232,2.4400000000000004
MESH:D007235,2.9520000000000004
MESH:D007238,4.1616
MESH:D007239,1.8
MESH:D007241,5.313600000000001
MESH:D007244,9.467200000000002
MESH:D007246,2.952
MESH:D007247,5.313600000000001
MESH:D007248,4.8016000000000005
MESH:D007249,2.9520000000000004
MESH:D007251,5.5440000000000005
MESH:D007280,1.8
MESH:D007299,4.104000000000001
MESH:D007319,5.098304000000001
MESH:D007331,7.8498432000000005
MESH:D007333,3.6892800000000006
MESH:D007340,7.421760000000003
MESH:D007383,6.8752
MESH:D007402,4.161600000000001
MESH:D007405,5.313600000000001
MESH:D007409,5.544000000000001
MESH:D007410,2.952
MESH:D007411,4.904
MESH:D007412,5.953600000000001
MESH:D007414,5.723200000000001
MESH:D007415,3.3616
MESH:D007416,3.3616
MESH:D007417,3.3616000000000006
MESH:D007418,3.9514240000000003
MESH:D007431,2.9520000000000004
MESH:D007443,3.6892800000000006
MESH:D007446,3.3616000000000006
MESH:D007499,2.952
MESH:D007500,5.313600000000001
MESH:D007511,2.9520000000000004
MESH:D007516,8.0272
MESH:D007562,7.617600000000001
MESH:D007565,4.8016000000000005
MESH:D007566,9.436480000000003
MESH:D007567,4.9232000000000005
MESH:D007569,7.105600000000002
MESH:D007570,7.105600000000002
MESH:D007571,3.24
MESH:D007572,6.363200000000001
MESH:D007573,6.465600000000001
MESH:D007575,5.672000000000001
MESH:D007576,5.537600000000001
MESH:D007579,3.3616
MESH:D007580,6.378560000000001
MESH:D007589,6.875200000000001
MESH:D007592,2.4400000000000004
MESH:D007593,2.9520000000000004
MESH:D007594,2.9520000000000004
MESH:D007617,6.090560000000001
MESH:D007619,12.577600000000006
MESH:D007625,17.254720000000006
MESH:D007627,5.723200000000001
MESH:D007634,2.9520000000000004
MESH:D007635,8.835904000000003
MESH:D007636,2.9520000000000004
MESH:D007637,4.8016000000000005
MESH:D007638,6.465600000000001
MESH:D007639,9.160000000000002
MESH:D007640,2.9520000000000004
MESH:D007642,2.9520000000000004
MESH:D007644,5.313600000000001
MESH:D007645,5.313600000000001
MESH:D007647,12.610880000000003
MESH:D007662,3.6892800000000006
MESH:D007669,7.837760000000002
MESH:D007673,4.795200000000001
MESH:D007674,4.744000000000001
MESH:D007676,6.7582080000000015
MESH:D007680,7.156800000000001
MESH:D007681,4.795200000000001
MESH:D007683,4.868928
MESH:D007690,8.310080000000003
MESH:D007691,4.836160000000001
MESH:D007706,15.081024000000006
MESH:D007710,3.9514240000000007
MESH:D007713,9.168960000000002
MESH:D007714,6.056000000000001
MESH:D007715,3.3616000000000006
MESH:D007718,2.9520000000000004
MESH:D007724,4.61088
MESH:D007725,5.103424
MESH:D007729,5.025600000000001
MESH:D007732,3.6892800000000006
MESH:D007733,7.681600000000001
MESH:D007738,3.6892800000000006
MESH:D007744,3.3616
MESH:D007752,3.6892800000000006
MESH:D007757,3.24
MESH:D007759,2.9520000000000004
MESH:D007762,4.1616
MESH:D007766,2.4400000000000004
MESH:D007767,2.952
MESH:D007775,5.7232
MESH:D007787,7.284800000000003
MESH:D007794,2.4400000000000004
MESH:D007805,5.528384000000002
MESH:D007806,5.6604800000000015
MESH:D007815,6.363200000000001
MESH:D007816,9.604160000000002
MESH:D007818,3.24
MESH:D007819,3.5920000000000005
MESH:D007822,7.393599999999999
MESH:D007826,4.5136
MESH:D007827,5.032000000000001
MESH:D007829,5.5440000000000005
MESH:D007835,4.489280000000001
MESH:D007842,3.3616000000000006
MESH:D007849,5.723200000000001
MESH:D007855,3.3616000000000006
MESH:D007859,6.05088
MESH:D007863,5.672563200000001
MESH:D007868,2.9520000000000004
MESH:D007869,2.4400000000000004
MESH:D007870,4.904000000000001
MESH:D007871,3.3616000000000006
MESH:D007873,4.938560000000001
MESH:D007876,5.5440000000000005
MESH:D007877,5.4352
MESH:D007888,9.052480000000001
MESH:D007889,3.6892800000000006
MESH:D007890,4.489280000000001
MESH:D007896,7.3936
MESH:D007897,6.531904000000002
MESH:D007898,6.91488
MESH:D007905,2.4400000000000004
MESH:D007906,2.952
MESH:D007911,4.688704000000001
MESH:D007918,4.328911360000001
MESH:D007922,3.9514240000000007
MESH:D007925,4.1616
MESH:D007926,13.047104000000004
MESH:D007938,2.952
MESH:D007939,4.5136
MESH:D007940,4.5136
MESH:D007941,4.5136
MESH:D007942,4.392
MESH:D007943,6.465600000000002
MESH:D007945,6.465600000000002
MESH:D007946,8.822080000000001
MESH:D007947,3.9514240000000003
MESH:D007948,3.9514240000000003
