leaf1,leaf2,result
MESH:D002607,MESH:D009447,0.048631338990103676
MESH:D002607,MESH:D009456,0.43597573932524236
MESH:D002607,MESH:D009503,0.05861525917818011
MESH:D002607,MESH:D009765,0.057782013342027386
MESH:D002607,MESH:D009837,0.05251518517406662
MESH:D002607,MESH:D010024,0.06813947298376365
MESH:D002607,MESH:D010051,0.05055292259083728
MESH:D002607,MESH:D010146,0.17856158721410856
MESH:D002607,MESH:D010149,0.13822894168466524
MESH:D002607,MESH:D010190,0.06652806652806655
MESH:D002607,MESH:D010195,0.08810033649434079
MESH:D002607,MESH:D010212,0.06583985826141625
MESH:D002607,MESH:D010282,0.06975054492613224
MESH:D002607,MESH:D010300,0.19279093717816687
MESH:D002607,MESH:D010490,0.08810033649434079
MESH:D002607,MESH:D010493,0.08810033649434079
MESH:D002607,MESH:D010518,0.075360612304975
MESH:D002607,MESH:D010523,0.31385744876108906
MESH:D002607,MESH:D010532,0.1055001608234159
MESH:D002607,MESH:D010538,0.07744017208927133
MESH:D002607,MESH:D011014,0.07744017208927133
MESH:D002607,MESH:D011085,0.05300602115271532
MESH:D002607,MESH:D011125,0.1475084313045671
MESH:D002607,MESH:D011127,0.08810033649434079
MESH:D002607,MESH:D011183,0.08810033649434079
MESH:D002607,MESH:D011225,0.05778201334202739
MESH:D002607,MESH:D011230,0.1055001608234159
MESH:D002607,MESH:D011371,0.22560519091589717
MESH:D002607,MESH:D011470,0.06296114117068373
MESH:D002607,MESH:D011471,0.05397427788319629
MESH:D002607,MESH:D011507,0.05746352413019079
MESH:D002607,MESH:D011552,0.06583985826141625
MESH:D002607,MESH:D011565,0.075360612304975
MESH:D002607,MESH:D011605,0.06908131446390023
MESH:D002607,MESH:D011618,0.08810033649434079
MESH:D002607,MESH:D011658,0.0638881956575992
MESH:D002607,MESH:D011832,0.1055001608234159
MESH:D002607,MESH:D012130,0.08819575154611457
MESH:D002607,MESH:D012162,0.24129930394431556
MESH:D002607,MESH:D012220,0.07348813472824701
MESH:D002607,MESH:D012480,0.05861525917818011
MESH:D002607,MESH:D012509,0.075360612304975
MESH:D002607,MESH:D012516,0.05437296455373579
MESH:D002607,MESH:D012555,0.06589446589446589
MESH:D002607,MESH:D012559,0.08810033649434079
MESH:D002607,MESH:D012640,0.17856158721410856
MESH:D002607,MESH:D012771,0.07019468055936387
MESH:D002607,MESH:D012772,0.06845733301640124
MESH:D002607,MESH:D012829,0.06784452296819787
MESH:D002607,MESH:D012852,0.07060554057367002
MESH:D002607,MESH:D012859,0.04449852250999478
MESH:D002607,MESH:D012878,0.07744017208927133
MESH:D002607,MESH:D013163,0.07536061230497498
MESH:D002607,MESH:D013203,0.06583985826141625
MESH:D002607,MESH:D013226,0.15630936227951153
MESH:D002607,MESH:D013272,0.08810033649434079
MESH:D002607,MESH:D013274,0.0619105199516324
MESH:D002607,MESH:D013345,0.11256795650783498
MESH:D002607,MESH:D013927,0.075360612304975
MESH:D002607,MESH:D014277,0.12391256440661959
MESH:D002607,MESH:D014456,0.08810033649434079
MESH:D002607,MESH:D014511,0.06657997399219766
MESH:D002607,MESH:D014516,0.055858607898756275
MESH:D002607,MESH:D014517,0.06657997399219766
MESH:D002607,MESH:D014594,0.05397427788319629
MESH:D002607,MESH:D014605,0.08810033649434079
MESH:D002607,MESH:D014652,0.1055001608234159
MESH:D002607,MESH:D014657,0.08810033649434079
MESH:D002607,MESH:D014808,0.05861525917818012
MESH:D002607,MESH:D014813,0.05704862503899809
MESH:D002607,MESH:D014820,0.06083328932777103
MESH:D002607,MESH:D014839,0.07536061230497498
MESH:D002607,MESH:D015179,0.0501982657196392
MESH:D002607,MESH:D015210,0.1528682537802519
MESH:D002607,MESH:D015212,0.07019468055936387
MESH:D002607,MESH:D015228,0.05861525917818011
MESH:D002607,MESH:D015427,0.07424593967517402
MESH:D002607,MESH:D015428,0.055834242093784084
MESH:D002607,MESH:D015430,0.06583985826141625
MESH:D002607,MESH:D015473,0.05861525917818012
MESH:D002607,MESH:D015658,0.04950665245642383
MESH:D002607,MESH:D015663,0.06083328932777103
MESH:D002607,MESH:D015746,0.1437484402295982
MESH:D002607,MESH:D015837,0.07536061230497498
MESH:D002607,MESH:D016301,0.061910519951632416
MESH:D002607,MESH:D016410,0.051476718751532625
MESH:D002607,MESH:D016471,0.06069514912987814
MESH:D002607,MESH:D016510,0.0718742201147991
MESH:D002607,MESH:D016535,0.08810033649434079
MESH:D002607,MESH:D016657,0.10152790555703636
MESH:D002607,MESH:D016778,0.06813947298376365
MESH:D002607,MESH:D016780,0.06813947298376365
MESH:D002607,MESH:D016889,0.050347449849219884
MESH:D002607,MESH:D016891,0.23781172675297477
MESH:D002607,MESH:D016893,0.12233917024590552
MESH:D002607,MESH:D017114,0.06583985826141625
MESH:D002607,MESH:D017202,0.08184143222506396
MESH:D002607,MESH:D017379,0.06589446589446589
MESH:D002607,MESH:D017439,0.06583985826141625
MESH:D002607,MESH:D017544,0.06228036978969563
MESH:D002607,MESH:D017676,0.0700832238282961
MESH:D002607,MESH:D017827,0.31345208929803814
MESH:D002607,MESH:D018268,0.04772360081196404
MESH:D002607,MESH:D018281,0.05861525917818011
MESH:D002607,MESH:D018284,0.05326134391523652
MESH:D002607,MESH:D018357,0.05306927391703978
MESH:D002607,MESH:D018487,0.075360612304975
MESH:D002607,MESH:D018512,0.06745678549679113
MESH:D002607,MESH:D018589,0.13410942956926658
MESH:D002607,MESH:D018754,0.08810033649434079
MESH:D002607,MESH:D018771,0.1459083273338133
MESH:D002607,MESH:D018805,0.08104768964665185
MESH:D002607,MESH:D018827,0.07424593967517402
MESH:D002607,MESH:D018856,0.05972315827673804
MESH:D002607,MESH:D018908,0.19961612284069097
MESH:D002607,MESH:D019190,0.075360612304975
MESH:D002607,MESH:D019446,0.06154740432370516
MESH:D002607,MESH:D019636,0.2373753618526857
MESH:D002607,MESH:D019694,0.0415299758462814
MESH:D002607,MESH:D019698,0.0415299758462814
MESH:D002607,MESH:D019867,0.05752958378944173
MESH:D002607,MESH:D019970,0.08302104352839436
MESH:D002607,MESH:D020031,0.06654536002079543
MESH:D002607,MESH:D020181,0.10518676627534683
MESH:D002607,MESH:D020244,0.0858365185145784
MESH:D002607,MESH:D020257,0.08810033649434079
MESH:D002607,MESH:D020258,0.20736161843214387
MESH:D002607,MESH:D020300,0.1210233592880979
MESH:D002607,MESH:D020370,0.06328800988875155
MESH:D002607,MESH:D020388,0.32583497503092507
MESH:D002607,MESH:D020426,0.33331428244841976
MESH:D002607,MESH:D020520,0.09704990350151639
MESH:D002607,MESH:D020529,0.12111583570861176
MESH:D002607,MESH:D020734,0.14972706004678973
MESH:D002607,MESH:D020795,0.14445503335506849
MESH:D002607,MESH:D020925,0.10737810182691909
MESH:D002607,MESH:D021441,0.04791315740220849
MESH:D002607,MESH:D028361,0.08810033649434079
MESH:D002607,MESH:D043183,0.05861525917818011
MESH:D002607,MESH:D044342,0.08810033649434079
MESH:D002607,MESH:D044882,0.08810033649434079
MESH:D002607,MESH:D046729,0.054252426783000636
MESH:D002607,MESH:D047928,0.05861525917818011
MESH:D002607,MESH:D048629,0.07536061230497498
MESH:D002607,MESH:D050171,0.075360612304975
MESH:D002607,MESH:D050197,0.06583985826141625
MESH:D002607,MESH:D050500,0.061910519951632416
MESH:D002607,MESH:D051437,0.06657997399219766
MESH:D002607,MESH:D053040,0.06251526251526252
MESH:D002607,MESH:D053201,0.055858607898756275
MESH:D002607,MESH:D053627,0.05969839871482614
MESH:D002607,MESH:D054058,0.07117041979427301
MESH:D002607,MESH:D054069,0.2012091898428053
MESH:D002607,MESH:D054144,0.075360612304975
MESH:D002607,MESH:D054218,0.04995573662817816
MESH:D002607,MESH:D054391,0.051476718751532625
MESH:D002607,MESH:D054685,0.051476718751532625
MESH:D002607,MESH:D054990,0.05778201334202739
MESH:D002607,MESH:D055370,0.07744017208927131
MESH:D002607,MESH:D055371,0.06813947298376365
MESH:D002607,MESH:D055959,0.075360612304975
MESH:D002607,MESH:D056486,0.072562358276644
MESH:D002607,MESH:D058065,0.058216218674671395
MESH:D002607,MESH:D058186,0.05972315827673804
MESH:D002607,MESH:D058225,0.08810033649434079
MESH:D002607,MESH:D058226,0.08810033649434079
MESH:D002607,MESH:D058426,0.08810033649434079
MESH:D002607,MESH:D058866,0.08810033649434079
MESH:D002607,MESH:D059350,0.15630936227951153
MESH:D002607,MESH:D059445,0.15630936227951153
MESH:D002607,MESH:D060085,0.1055001608234159
MESH:D002607,MESH:D061205,0.06583985826141625
MESH:D002607,MESH:D063646,0.0793607054284927
MESH:D002607,MESH:D063647,0.13324680943110537
MESH:D002607,MESH:D063766,0.05285367548568378
MESH:D002607,MESH:D064129,0.05034744984921987
MESH:D002607,MESH:D064726,0.06589446589446589
MESH:D002607,MESH:D065626,0.075360612304975
MESH:D002607,MESH:D066126,0.0623511582593635
MESH:D002659,MESH:D002779,0.14597060314242272
MESH:D002659,MESH:D002796,0.10146226296260308
MESH:D002659,MESH:D002822,0.08639827203455931
MESH:D002659,MESH:D003072,0.39024390243902446
MESH:D002659,MESH:D003092,0.11886091621956255
MESH:D002659,MESH:D003110,0.07985107141442549
MESH:D002659,MESH:D003248,0.14597060314242272
MESH:D002659,MESH:D003324,0.09771356222536683
MESH:D002659,MESH:D003327,0.1325356649792913
MESH:D002659,MESH:D003424,0.11532038322932232
MESH:D002659,MESH:D003550,0.10684474123539232
MESH:D002659,MESH:D003560,0.16861826697892274
MESH:D002659,MESH:D003586,0.12643345861038838
MESH:D002659,MESH:D003668,0.14597060314242272
MESH:D002659,MESH:D003711,0.2136498516320475
MESH:D002659,MESH:D003866,0.39024390243902446
MESH:D002659,MESH:D003872,0.17344173441734423
MESH:D002659,MESH:D003920,0.15686274509803924
MESH:D002659,MESH:D003921,0.13716245177882558
MESH:D002659,MESH:D003925,0.11246221972306181
MESH:D002659,MESH:D003928,0.08417606827614425
MESH:D002659,MESH:D003930,0.09830062789526069
MESH:D002659,MESH:D003967,0.14597060314242272
MESH:D002659,MESH:D004314,0.2926907287945834
MESH:D002659,MESH:D004409,0.08906206512663514
MESH:D002659,MESH:D004487,0.17344173441734423
MESH:D002659,MESH:D004660,0.11498383039885017
MESH:D002659,MESH:D004714,0.11102648726411106
MESH:D002659,MESH:D004715,0.12344620660094302
MESH:D002659,MESH:D004751,0.12955465587044537
MESH:D002659,MESH:D004769,0.12643345861038838
MESH:D002659,MESH:D004802,0.14597060314242274
MESH:D002659,MESH:D004827,0.14597060314242272
MESH:D002659,MESH:D004833,0.10049349484073576
MESH:D002659,MESH:D004890,0.1303462321792261
MESH:D002659,MESH:D004938,0.09495548961424334
MESH:D002659,MESH:D004941,0.12955465587044537
MESH:D002659,MESH:D005221,0.17344173441734423
MESH:D002659,MESH:D005234,0.17344173441734423
MESH:D002659,MESH:D005235,0.20248302352699088
MESH:D002659,MESH:D005355,0.17344173441734423
MESH:D002659,MESH:D005600,0.24200961845504773
MESH:D002659,MESH:D005756,0.12955465587044537
MESH:D002659,MESH:D005767,0.2136498516320475
MESH:D002659,MESH:D005770,0.1303462321792261
MESH:D002659,MESH:D005776,0.06569586301555011
MESH:D002659,MESH:D005902,0.14597060314242274
MESH:D002659,MESH:D005909,0.08824974879248225
MESH:D002659,MESH:D005910,0.10110194960314403
MESH:D002659,MESH:D005921,0.10781493960062455
MESH:D002659,MESH:D006008,0.11102648726411105
MESH:D002659,MESH:D006009,0.06892229148385774
MESH:D002659,MESH:D006073,0.08140422284406004
MESH:D002659,MESH:D006130,0.17344173441734423
MESH:D002659,MESH:D006258,0.17344173441734423
MESH:D002659,MESH:D006331,0.2136498516320475
MESH:D002659,MESH:D006332,0.1303462321792261
MESH:D002659,MESH:D006333,0.17344173441734423
MESH:D002659,MESH:D006394,0.11886091621956255
MESH:D002659,MESH:D006432,0.09326793203952514
MESH:D002659,MESH:D006470,0.17344173441734423
MESH:D002659,MESH:D006501,0.09002813379180993
MESH:D002659,MESH:D006519,0.20248302352699088
MESH:D002659,MESH:D006526,0.07677133870021861
MESH:D002659,MESH:D006556,0.26794953254061904
MESH:D002659,MESH:D006689,0.1047653692251728
MESH:D002659,MESH:D006816,0.13490444268643043
MESH:D002659,MESH:D006930,0.11379998265244169
MESH:D002659,MESH:D006934,0.12955465587044535
MESH:D002659,MESH:D006937,0.11213913559416314
MESH:D002659,MESH:D006943,0.14597060314242274
MESH:D002659,MESH:D006949,0.12643345861038838
MESH:D002659,MESH:D006965,0.17344173441734423
MESH:D002659,MESH:D006967,0.2136498516320475
MESH:D002659,MESH:D006976,0.13034623217922608
MESH:D002659,MESH:D006984,0.17344173441734423
MESH:D002659,MESH:D006996,0.12955465587044535
MESH:D002659,MESH:D007249,0.17344173441734423
MESH:D002659,MESH:D007333,0.12643345861038838
MESH:D002659,MESH:D007340,0.08094268616200877
MESH:D002659,MESH:D007410,0.17344173441734423
MESH:D002659,MESH:D007511,0.17344173441734423
MESH:D002659,MESH:D007669,0.07782193487158195
MESH:D002659,MESH:D007674,0.13305613305613306
MESH:D002659,MESH:D007680,0.09116809116809117
MESH:D002659,MESH:D007690,0.08183213047678581
MESH:D002659,MESH:D007859,0.43363901329352383
MESH:D002659,MESH:D007898,0.0934033858727379
MESH:D002659,MESH:D007938,0.17344173441734423
MESH:D002659,MESH:D007964,0.1303462321792261
MESH:D002659,MESH:D008103,0.1303462321792261
MESH:D002659,MESH:D008105,0.09002813379180993
MESH:D002659,MESH:D008106,0.1170255993498578
MESH:D002659,MESH:D008107,0.2136498516320475
MESH:D002659,MESH:D008113,0.1303462321792261
MESH:D002659,MESH:D008114,0.11367673179396096
MESH:D002659,MESH:D008171,0.2136498516320475
MESH:D002659,MESH:D008175,0.12388695315524585
MESH:D002659,MESH:D008180,0.13943355119825712
MESH:D002659,MESH:D008181,0.0832341074876016
MESH:D002659,MESH:D008207,0.12737726669615215
MESH:D002659,MESH:D008223,0.11367673179396096
MESH:D002659,MESH:D008228,0.1047653692251728
MESH:D002659,MESH:D008268,0.11702559934985779
MESH:D002659,MESH:D008288,0.13943355119825712
MESH:D002659,MESH:D008325,0.12825651302605212
MESH:D002659,MESH:D008382,0.07683073229291716
MESH:D002659,MESH:D008527,0.08568635507133447
MESH:D002659,MESH:D008545,0.10499453153481592
MESH:D002659,MESH:D008546,0.10420058612829698
MESH:D002659,MESH:D008569,0.12737726669615215
MESH:D002659,MESH:D008654,0.11284080158252345
MESH:D002659,MESH:D008659,0.2136498516320475
MESH:D002659,MESH:D008679,0.17344173441734423
MESH:D002659,MESH:D008998,0.09378052751546728
MESH:D002659,MESH:D009062,0.13034623217922608
MESH:D002659,MESH:D009101,0.06600962640385057
MESH:D002659,MESH:D009103,0.09766022380467958
MESH:D002659,MESH:D009133,0.10499453153481592
MESH:D002659,MESH:D009134,0.10979794128860085
MESH:D002659,MESH:D009136,0.11666059059423992
MESH:D002659,MESH:D009202,0.17344173441734423
MESH:D002659,MESH:D009203,0.09257473481195758
MESH:D002659,MESH:D009205,0.14597060314242274
MESH:D002659,MESH:D009216,0.17344173441734423
MESH:D002659,MESH:D009298,0.12052730696798496
MESH:D002659,MESH:D009303,0.09685881482477972
MESH:D002659,MESH:D009325,0.14597060314242272
MESH:D002659,MESH:D009336,0.17344173441734423
MESH:D002659,MESH:D009361,0.14512471655328799
MESH:D002659,MESH:D009362,0.14512471655328799
MESH:D002659,MESH:D009364,0.14512471655328799
MESH:D002659,MESH:D009369,0.27609427609427617
MESH:D002659,MESH:D009374,0.2136498516320475
MESH:D002659,MESH:D009376,0.2136498516320475
MESH:D002659,MESH:D009395,0.10781493960062455
MESH:D002659,MESH:D009397,0.09116809116809117
MESH:D002659,MESH:D009410,0.17344173441734423
MESH:D002659,MESH:D009436,0.14512471655328799
MESH:D002659,MESH:D009437,0.10623386204352639
MESH:D002659,MESH:D009442,0.06930772492350709
MESH:D002659,MESH:D009447,0.08824974879248225
MESH:D002659,MESH:D009456,0.0557659688175291
MESH:D002659,MESH:D009503,0.11213913559416314
MESH:D002659,MESH:D009765,0.10236404774908327
MESH:D002659,MESH:D009837,0.09401084979714923
MESH:D002659,MESH:D010024,0.12344620660094302
MESH:D002659,MESH:D010051,0.07488883688275216
MESH:D002659,MESH:D010146,0.14512471655328799
MESH:D002659,MESH:D010149,0.1049945315348159
MESH:D002659,MESH:D010190,0.11015490533562826
MESH:D002659,MESH:D010195,0.17344173441734423
MESH:D002659,MESH:D010212,0.12643345861038838
MESH:D002659,MESH:D010282,0.11829944547134935
MESH:D002659,MESH:D010300,0.08394054211600117
MESH:D002659,MESH:D010490,0.17344173441734423
MESH:D002659,MESH:D010493,0.17344173441734423
MESH:D002659,MESH:D010518,0.14597060314242274
MESH:D002659,MESH:D010523,0.17344173441734423
MESH:D002659,MESH:D010532,0.2136498516320475
MESH:D002659,MESH:D010538,0.13943355119825712
MESH:D002659,MESH:D011014,0.13943355119825712
MESH:D002659,MESH:D011085,0.08456560294100375
MESH:D002659,MESH:D011125,0.06502214816922014
MESH:D002659,MESH:D011127,0.17344173441734423
MESH:D002659,MESH:D011183,0.17344173441734423
MESH:D002659,MESH:D011225,0.10236404774908327
MESH:D002659,MESH:D011230,0.2136498516320475
MESH:D002659,MESH:D011371,0.11149825783972127
MESH:D002659,MESH:D011470,0.1173839133935761
MESH:D002659,MESH:D011471,0.0867731244350708
MESH:D002659,MESH:D011507,0.09501814582645993
MESH:D002659,MESH:D011552,0.12643345861038838
MESH:D002659,MESH:D011565,0.14597060314242274
MESH:D002659,MESH:D011605,0.2622950819672131
MESH:D002659,MESH:D011618,0.39024390243902446
MESH:D002659,MESH:D011658,0.1114982578397213
MESH:D002659,MESH:D011832,0.2136498516320475
MESH:D002659,MESH:D012130,0.15686274509803924
MESH:D002659,MESH:D012162,0.1303462321792261
MESH:D002659,MESH:D012220,0.12825651302605212
MESH:D002659,MESH:D012480,0.11213913559416314
MESH:D002659,MESH:D012509,0.14597060314242274
MESH:D002659,MESH:D012516,0.09326793203952514
MESH:D002659,MESH:D012555,0.11702559934985779
MESH:D002659,MESH:D012559,0.39024390243902446
MESH:D002659,MESH:D012640,0.14512471655328799
MESH:D002659,MESH:D012771,0.12955465587044537
MESH:D002659,MESH:D012772,0.11498383039885017
MESH:D002659,MESH:D012829,0.11343495214462958
MESH:D002659,MESH:D012852,0.12052730696798496
MESH:D002659,MESH:D012859,0.06652806652806652
MESH:D002659,MESH:D012878,0.13943355119825712
MESH:D002659,MESH:D013163,0.14597060314242272
MESH:D002659,MESH:D013203,0.12643345861038838
MESH:D002659,MESH:D013226,0.12737726669615215
MESH:D002659,MESH:D013272,0.17344173441734423
MESH:D002659,MESH:D013274,0.10623386204352639
MESH:D002659,MESH:D013345,0.08883472137585484
MESH:D002659,MESH:D013927,0.14597060314242274
MESH:D002659,MESH:D014277,0.10131841254418443
MESH:D002659,MESH:D014456,0.17344173441734423
MESH:D002659,MESH:D014511,0.11895910780669146
MESH:D002659,MESH:D014516,0.09116809116809117
MESH:D002659,MESH:D014517,0.11895910780669146
MESH:D002659,MESH:D014594,0.0867731244350708
MESH:D002659,MESH:D014605,0.17344173441734423
MESH:D002659,MESH:D014652,0.2136498516320475
MESH:D002659,MESH:D014657,0.17344173441734423
MESH:D002659,MESH:D014808,0.11213913559416316
MESH:D002659,MESH:D014813,0.09401318796108898
MESH:D002659,MESH:D014820,0.11102648726411105
MESH:D002659,MESH:D014839,0.14597060314242272
MESH:D002659,MESH:D015179,0.08288584244108915
MESH:D002659,MESH:D015210,0.07908177274973914
MESH:D002659,MESH:D015212,0.12955465587044537
MESH:D002659,MESH:D015228,0.11213913559416314
MESH:D002659,MESH:D015427,0.13034623217922608
MESH:D002659,MESH:D015428,0.09111040809870297
MESH:D002659,MESH:D015430,0.12643345861038838
MESH:D002659,MESH:D015473,0.11213913559416316
MESH:D002659,MESH:D015658,0.07283652751855055
MESH:D002659,MESH:D015663,0.11102648726411105
MESH:D002659,MESH:D015746,0.11149825783972127
MESH:D002659,MESH:D015837,0.14597060314242272
MESH:D002659,MESH:D016301,0.10623386204352639
MESH:D002659,MESH:D016410,0.09115435048003737
MESH:D002659,MESH:D016471,0.10308540339322786
MESH:D002659,MESH:D016510,0.12388695315524588
MESH:D002659,MESH:D016535,0.17344173441734423
MESH:D002659,MESH:D016657,0.0812857018946012
MESH:D002659,MESH:D016778,0.12344620660094302
MESH:D002659,MESH:D016780,0.12344620660094302
MESH:D002659,MESH:D016889,0.08324344901973225
MESH:D002659,MESH:D016891,0.07921461606269548
MESH:D002659,MESH:D016893,0.10236724248240564
MESH:D002659,MESH:D017114,0.12643345861038838
MESH:D002659,MESH:D017202,0.15274463007159908
MESH:D002659,MESH:D017379,0.1170255993498578
MESH:D002659,MESH:D017439,0.12643345861038838
MESH:D002659,MESH:D017544,0.11532038322932232
MESH:D002659,MESH:D017676,0.11916288076264242
MESH:D002659,MESH:D017827,0.06359661575151894
MESH:D002659,MESH:D018268,0.07709031082907339
MESH:D002659,MESH:D018281,0.11213913559416314
MESH:D002659,MESH:D018284,0.09610220393116493
MESH:D002659,MESH:D018357,0.10146226296260308
MESH:D002659,MESH:D018487,0.14597060314242274
MESH:D002659,MESH:D018512,0.11246221972306181
MESH:D002659,MESH:D018589,0.10031347962382446
MESH:D002659,MESH:D018754,0.17344173441734423
MESH:D002659,MESH:D018771,0.11666059059423989
MESH:D002659,MESH:D018805,0.13724742661075107
MESH:D002659,MESH:D018827,0.1303462321792261
MESH:D002659,MESH:D018856,0.10781493960062455
MESH:D002659,MESH:D018908,0.0980091883614089
MESH:D002659,MESH:D019190,0.14597060314242274
MESH:D002659,MESH:D019446,0.09830062789526069
MESH:D002659,MESH:D019636,0.2136498516320475
MESH:D002659,MESH:D019694,0.06363063194141326
MESH:D002659,MESH:D019698,0.06363063194141326
MESH:D002659,MESH:D019867,0.0893325740064543
MESH:D002659,MESH:D019970,0.35207823960880197
MESH:D002659,MESH:D020031,0.11886091621956255
MESH:D002659,MESH:D020181,0.17319840539711748
MESH:D002659,MESH:D020244,0.063000656256836
MESH:D002659,MESH:D020257,0.17344173441734423
MESH:D002659,MESH:D020258,0.16861826697892274
MESH:D002659,MESH:D020300,0.09378052751546728
MESH:D002659,MESH:D020370,0.10988172453262116
MESH:D002659,MESH:D020388,0.09791255864554294
MESH:D002659,MESH:D020426,0.12643345861038838
MESH:D002659,MESH:D020520,0.07181564398708194
MESH:D002659,MESH:D020529,0.09187031720467756
MESH:D002659,MESH:D020734,0.11886091621956255
MESH:D002659,MESH:D020795,0.12483420457205277
MESH:D002659,MESH:D020925,0.0770903108290734
MESH:D002659,MESH:D021441,0.07348813472824699
MESH:D002659,MESH:D028361,0.17344173441734423
MESH:D002659,MESH:D043183,0.11213913559416314
MESH:D002659,MESH:D044342,0.17344173441734423
MESH:D002659,MESH:D044882,0.17344173441734423
MESH:D002659,MESH:D046729,0.09893183714196915
MESH:D002659,MESH:D047928,0.11213913559416314
MESH:D002659,MESH:D048629,0.14597060314242272
MESH:D002659,MESH:D050171,0.14597060314242274
MESH:D002659,MESH:D050197,0.12643345861038838
MESH:D002659,MESH:D050500,0.10623386204352639
MESH:D002659,MESH:D051437,0.11895910780669146
MESH:D002659,MESH:D053040,0.10782478472482218
MESH:D002659,MESH:D053201,0.09116809116809117
MESH:D002659,MESH:D053627,0.10774410774410775
MESH:D002659,MESH:D054058,0.1325356649792913
MESH:D002659,MESH:D054069,0.10623386204352639
MESH:D002659,MESH:D054144,0.14597060314242274
MESH:D002659,MESH:D054218,0.0870804716858883
MESH:D002659,MESH:D054391,0.09115435048003737
MESH:D002659,MESH:D054685,0.09115435048003737
MESH:D002659,MESH:D054990,0.10236404774908327
MESH:D002659,MESH:D055370,0.1394335511982571
MESH:D002659,MESH:D055371,0.12344620660094302
MESH:D002659,MESH:D055959,0.14597060314242274
MESH:D002659,MESH:D056486,0.1257367387033399
MESH:D002659,MESH:D058065,0.09685881482477972
MESH:D002659,MESH:D058186,0.10781493960062455
MESH:D002659,MESH:D058225,0.17344173441734423
MESH:D002659,MESH:D058226,0.17344173441734423
MESH:D002659,MESH:D058426,0.17344173441734423
MESH:D002659,MESH:D058866,0.17344173441734423
MESH:D002659,MESH:D059350,0.12737726669615215
MESH:D002659,MESH:D059445,0.12737726669615215
MESH:D002659,MESH:D060085,0.2136498516320475
MESH:D002659,MESH:D061205,0.12643345861038838
MESH:D002659,MESH:D063646,0.14512471655328799
MESH:D002659,MESH:D063647,0.20256330103157236
MESH:D002659,MESH:D063766,0.09495548961424334
MESH:D002659,MESH:D064129,0.08324344901973225
MESH:D002659,MESH:D064726,0.11702559934985779
MESH:D002659,MESH:D065626,0.14597060314242274
MESH:D002659,MESH:D066126,0.10015649452269172
MESH:D002779,MESH:D002796,0.08232575708592955
MESH:D002779,MESH:D002822,0.07395851389611138
MESH:D002779,MESH:D003072,0.14597060314242272
MESH:D002779,MESH:D003092,0.22579380635045082
MESH:D002779,MESH:D003110,0.14958006612533412
MESH:D002779,MESH:D003248,0.12184673964778676
MESH:D002779,MESH:D003324,0.08189379398592452
MESH:D002779,MESH:D003327,0.1112559756627553
MESH:D002779,MESH:D003424,0.21569443288674378
MESH:D002779,MESH:D003550,0.20749279538904897
MESH:D002779,MESH:D003560,0.14494034467520994
MESH:D002779,MESH:D003586,0.10456567123536353
MESH:D002779,MESH:D003668,0.12184673964778676
MESH:D002779,MESH:D003711,0.18091560948703808
MESH:D002779,MESH:D003866,0.14597060314242272
MESH:D002779,MESH:D003872,0.14597060314242272
MESH:D002779,MESH:D003920,0.1353693768056129
MESH:D002779,MESH:D003921,0.11702559934985779
MESH:D002779,MESH:D003925,0.09685881482477972
MESH:D002779,MESH:D003928,0.0721248661745647
MESH:D002779,MESH:D003930,0.08512348817138196
MESH:D002779,MESH:D003967,0.12184673964778676
MESH:D002779,MESH:D004314,0.06598958601845648
MESH:D002779,MESH:D004409,0.07739854877721043
MESH:D002779,MESH:D004487,0.14597060314242272
MESH:D002779,MESH:D004660,0.09893507385778083
MESH:D002779,MESH:D004714,0.09247812474913704
MESH:D002779,MESH:D004715,0.10402275497765136
MESH:D002779,MESH:D004751,0.24500212675457253
MESH:D002779,MESH:D004769,0.10456567123536353
MESH:D002779,MESH:D004802,0.12184673964778679
MESH:D002779,MESH:D004827,0.12184673964778676
MESH:D002779,MESH:D004833,0.08279822665383463
MESH:D002779,MESH:D004890,0.11149825783972127
MESH:D002779,MESH:D004938,0.1822208161974059
MESH:D002779,MESH:D004941,0.24500212675457253
MESH:D002779,MESH:D005221,0.14597060314242272
MESH:D002779,MESH:D005234,0.3284338570704511
MESH:D002779,MESH:D005235,0.18923713778829096
MESH:D002779,MESH:D005355,0.14597060314242272
MESH:D002779,MESH:D005600,0.05406267891837098
MESH:D002779,MESH:D005756,0.24500212675457253
MESH:D002779,MESH:D005767,0.4070601213458357
MESH:D002779,MESH:D005770,0.2508710801393728
MESH:D002779,MESH:D005776,0.05434829004625625
MESH:D002779,MESH:D005902,0.12184673964778679
MESH:D002779,MESH:D005909,0.07211654548869156
MESH:D002779,MESH:D005910,0.08460013218770654
MESH:D002779,MESH:D005921,0.08993676321336559
MESH:D002779,MESH:D006008,0.09247812474913704
MESH:D002779,MESH:D006009,0.05770139965475916
MESH:D002779,MESH:D006073,0.07095343680709534
MESH:D002779,MESH:D006130,0.14597060314242272
MESH:D002779,MESH:D006258,0.14597060314242272
MESH:D002779,MESH:D006331,0.18091560948703808
MESH:D002779,MESH:D006332,0.11149825783972127
MESH:D002779,MESH:D006333,0.14597060314242272
MESH:D002779,MESH:D006394,0.10035280282242258
MESH:D002779,MESH:D006432,0.07833004691643435
MESH:D002779,MESH:D006470,0.14597060314242272
MESH:D002779,MESH:D006501,0.1635106702735197
